data_hora	semana_do_ano	semana_ano	mes	mes_ano	bimestre	bimestre_ano	trimestre	trimestre_ano	ano	latitude	longitude	geometry
2023-02-04 11:07:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9357388	-43.94647277	POINT (-43.94647277 -19.9357388)
2023-02-04 11:07:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97860884	-44.01863926	POINT (-44.01863926 -19.97860884)
2023-02-04 15:12:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97860884	-44.01863926	POINT (-44.01863926 -19.97860884)
2023-02-04 15:12:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9357388	-43.94647277	POINT (-43.94647277 -19.9357388)
2023-02-04 16:06:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93898488	-43.92077841	POINT (-43.92077841 -19.93898488)
2023-02-04 16:06:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9896337	-43.96164084	POINT (-43.96164084 -19.9896337)
2023-02-05 18:30:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.87339447	-43.99731679	POINT (-43.99731679 -19.87339447)
2023-02-05 23:49:00	5	2023-S05	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8906332166998	-43.9359972221096	POINT (-43.9359972221096 -19.8906332166998)
2023-02-06 05:06:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93898488	-43.92077841	POINT (-43.92077841 -19.93898488)
2023-02-06 05:06:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9896337	-43.96164084	POINT (-43.96164084 -19.9896337)
2023-02-06 08:19:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84737385	-43.94375743	POINT (-43.94375743 -19.84737385)
2023-02-06 08:19:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99200124	-44.0128819	POINT (-44.0128819 -19.99200124)
2023-02-06 08:27:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84737385	-43.94375743	POINT (-43.94375743 -19.84737385)
2023-02-06 08:27:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99200124	-44.0128819	POINT (-44.0128819 -19.99200124)
2023-02-06 09:30:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90706548	-43.92196811	POINT (-43.92196811 -19.90706548)
2023-02-06 10:03:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90706548	-43.92196811	POINT (-43.92196811 -19.90706548)
2023-02-06 10:15:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93119309	-43.96453255	POINT (-43.96453255 -19.93119309)
2023-02-06 10:28:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82515233	-44.00388883	POINT (-44.00388883 -19.82515233)
2023-02-06 10:55:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97470857	-43.94010593	POINT (-43.94010593 -19.97470857)
2023-02-06 10:55:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92589258	-43.93661323	POINT (-43.93661323 -19.92589258)
2023-02-06 13:59:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97470857	-43.94010593	POINT (-43.94010593 -19.97470857)
2023-02-06 13:59:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92589258	-43.93661323	POINT (-43.93661323 -19.92589258)
2023-02-07 09:08:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.78809061	-43.97648266	POINT (-43.97648266 -19.78809061)
2023-02-07 09:08:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80333119	-43.99463128	POINT (-43.99463128 -19.80333119)
2023-02-07 09:37:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.78809061	-43.97648266	POINT (-43.97648266 -19.78809061)
2023-02-07 09:37:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80333119	-43.99463128	POINT (-43.99463128 -19.80333119)
2023-02-07 11:43:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84812604	-43.88177346	POINT (-43.88177346 -19.84812604)
2023-02-07 11:43:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89605305	-43.93418554	POINT (-43.93418554 -19.89605305)
2023-02-07 11:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.83455911	-43.96877681	POINT (-43.96877681 -19.83455911)
2023-02-07 11:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84812604	-43.88177346	POINT (-43.88177346 -19.84812604)
2023-02-07 11:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89017973	-43.93049968	POINT (-43.93049968 -19.89017973)
2023-02-07 11:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89605305	-43.93418554	POINT (-43.93418554 -19.89605305)
2023-02-08 09:34:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.83455911	-43.96877681	POINT (-43.96877681 -19.83455911)
2023-02-08 09:34:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89017973	-43.93049968	POINT (-43.93049968 -19.89017973)
2023-02-08 09:48:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90624573	-43.91383414	POINT (-43.91383414 -19.90624573)
2023-02-08 09:48:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96263626	-43.98106145	POINT (-43.98106145 -19.96263626)
2023-02-08 10:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96263626	-43.98106145	POINT (-43.98106145 -19.96263626)
2023-02-08 10:44:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90624573	-43.91383414	POINT (-43.91383414 -19.90624573)
2023-02-08 12:07:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82515233	-44.00388883	POINT (-44.00388883 -19.82515233)
2023-02-08 15:51:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8914539	-43.9547791	POINT (-43.9547791 -19.8914539)
2023-02-08 15:51:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93800062	-43.91630637	POINT (-43.91630637 -19.93800062)
2023-02-08 17:13:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8914539	-43.9547791	POINT (-43.9547791 -19.8914539)
2023-02-08 17:13:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93800062	-43.91630637	POINT (-43.91630637 -19.93800062)
2023-02-08 23:37:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-20.00767906	-44.03883847	POINT (-44.03883847 -20.00767906)
2023-02-08 23:37:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8038755	-43.98323622	POINT (-43.98323622 -19.8038755)
2023-02-09 09:13:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8038755	-43.98323622	POINT (-43.98323622 -19.8038755)
2023-02-09 09:13:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-20.00767906	-44.03883847	POINT (-44.03883847 -20.00767906)
2023-02-09 11:50:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.88452008	-43.94940662	POINT (-43.94940662 -19.88452008)
2023-02-09 11:50:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93052294	-43.98414241	POINT (-43.98414241 -19.93052294)
2023-02-09 14:48:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.88452008	-43.94940662	POINT (-43.94940662 -19.88452008)
2023-02-09 14:48:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93052294	-43.98414241	POINT (-43.98414241 -19.93052294)
2023-02-09 14:50:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97843512	-44.01334697	POINT (-44.01334697 -19.97843512)
2023-02-09 14:50:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93162932	-43.92431983	POINT (-43.92431983 -19.93162932)
2023-02-09 16:15:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93162932	-43.92431983	POINT (-43.92431983 -19.93162932)
2023-02-09 16:15:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97843512	-44.01334697	POINT (-44.01334697 -19.97843512)
2023-02-10 05:38:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8526856	-43.89632525	POINT (-43.89632525 -19.8526856)
2023-02-10 07:28:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8526856	-43.89632525	POINT (-43.89632525 -19.8526856)
2023-02-10 08:40:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.95342264	-43.98323415	POINT (-43.98323415 -19.95342264)
2023-02-10 08:40:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99183242	-44.05580502	POINT (-44.05580502 -19.99183242)
2023-02-11 05:41:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99969857	-44.0092281	POINT (-44.0092281 -19.99969857)
2023-02-11 09:16:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.95342264	-43.98323415	POINT (-43.98323415 -19.95342264)
2023-02-11 09:16:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99183242	-44.05580502	POINT (-44.05580502 -19.99183242)
2023-02-11 10:38:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.94908658	-43.95544621	POINT (-43.95544621 -19.94908658)
2023-02-11 10:38:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93686554	-43.994339	POINT (-43.994339 -19.93686554)
2023-02-11 11:16:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92642724	-43.96278792	POINT (-43.96278792 -19.92642724)
2023-02-11 11:16:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9422554	-43.94894595	POINT (-43.94894595 -19.9422554)
2023-02-11 16:30:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.94908658	-43.95544621	POINT (-43.95544621 -19.94908658)
2023-02-11 16:30:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9376139008196	-43.9953075679704	POINT (-43.9953075679704 -19.9376139008196)
2023-02-12 11:58:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99969857	-44.0092281	POINT (-44.0092281 -19.99969857)
2023-02-12 23:11:00	6	2023-S06	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.86887253	-43.94180169	POINT (-43.94180169 -19.86887253)
2023-02-13 00:04:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9307066770554	-43.9695478999039	POINT (-43.9695478999039 -19.9307066770554)
2023-02-13 05:39:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.86887253	-43.94180169	POINT (-43.94180169 -19.86887253)
2023-02-13 06:21:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82268844	-43.98121189	POINT (-43.98121189 -19.82268844)
2023-02-13 06:44:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8601360629204	-43.9339299466408	POINT (-43.9339299466408 -19.8601360629204)
2023-02-13 06:51:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82268844	-43.98121189	POINT (-43.98121189 -19.82268844)
2023-02-13 08:04:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.88005097	-43.94035409	POINT (-43.94035409 -19.88005097)
2023-02-13 08:04:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92642724	-43.96278792	POINT (-43.96278792 -19.92642724)
2023-02-13 09:02:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90187505	-43.94219279	POINT (-43.94219279 -19.90187505)
2023-02-13 09:02:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.88005097	-43.94035409	POINT (-43.94035409 -19.88005097)
2023-02-13 12:01:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.90187505	-43.94219279	POINT (-43.94219279 -19.90187505)
2023-02-13 12:01:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84598284	-43.97748245	POINT (-43.97748245 -19.84598284)
2023-02-13 17:09:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85785919	-43.87275982	POINT (-43.87275982 -19.85785919)
2023-02-13 17:09:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84598284	-43.97748245	POINT (-43.97748245 -19.84598284)
2023-02-14 07:38:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85253773	-43.89358772	POINT (-43.89358772 -19.85253773)
2023-02-14 09:11:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92327024	-43.93721177	POINT (-43.93721177 -19.92327024)
2023-02-14 09:11:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85785919	-43.87275982	POINT (-43.87275982 -19.85785919)
2023-02-14 13:05:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92327024	-43.93721177	POINT (-43.93721177 -19.92327024)
2023-02-14 13:05:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91131733	-43.94227883	POINT (-43.94227883 -19.91131733)
2023-02-15 06:57:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85253773	-43.89358772	POINT (-43.89358772 -19.85253773)
2023-02-15 07:50:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93133965	-43.96543809	POINT (-43.96543809 -19.93133965)
2023-02-15 08:25:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99398779	-44.05493188	POINT (-44.05493188 -19.99398779)
2023-02-15 08:25:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91131733	-43.94227883	POINT (-43.94227883 -19.91131733)
2023-02-15 09:37:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9009984437328	-43.9457517535548	POINT (-43.9457517535548 -19.9009984437328)
2023-02-15 09:37:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99398779	-44.05493188	POINT (-44.05493188 -19.99398779)
2023-02-15 13:13:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82358791	-43.94564047	POINT (-43.94564047 -19.82358791)
2023-02-15 13:13:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96806493	-43.96646678	POINT (-43.96646678 -19.96806493)
2023-02-15 16:12:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.82358791	-43.94564047	POINT (-43.94564047 -19.82358791)
2023-02-15 16:12:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96806493	-43.96646678	POINT (-43.96646678 -19.96806493)
2023-02-15 22:40:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85866488	-43.92970416	POINT (-43.92970416 -19.85866488)
2023-02-15 22:40:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-20.00653685	-44.04094515	POINT (-44.04094515 -20.00653685)
2023-02-16 01:46:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-20.00653685	-44.04094515	POINT (-44.04094515 -20.00653685)
2023-02-16 01:46:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85866488	-43.92970416	POINT (-43.92970416 -19.85866488)
2023-02-16 09:02:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93824676	-43.99706233	POINT (-43.99706233 -19.93824676)
2023-02-16 09:02:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89708938	-43.95295402	POINT (-43.95295402 -19.89708938)
2023-02-16 11:01:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89708938	-43.95295402	POINT (-43.95295402 -19.89708938)
2023-02-16 11:01:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92954325	-43.93792875	POINT (-43.93792875 -19.92954325)
2023-02-16 11:11:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85158566	-43.89588914	POINT (-43.89588914 -19.85158566)
2023-02-16 11:12:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85158566	-43.89588914	POINT (-43.89588914 -19.85158566)
2023-02-16 16:29:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.92954325	-43.93792875	POINT (-43.93792875 -19.92954325)
2023-02-16 16:29:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99505445	-44.04939897	POINT (-44.04939897 -19.99505445)
2023-02-17 09:11:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.99505445	-44.04939897	POINT (-44.04939897 -19.99505445)
2023-02-17 09:11:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9377774150205	-43.995596530296	POINT (-43.995596530296 -19.9377774150205)
2023-02-17 10:13:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93619238	-43.9804621	POINT (-43.9804621 -19.93619238)
2023-02-17 10:13:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.9273674228882	-43.9114054435174	POINT (-43.9114054435174 -19.9273674228882)
2023-02-17 10:18:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93619238	-43.9804621	POINT (-43.9804621 -19.93619238)
2023-02-17 10:18:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91171973	-43.94248136	POINT (-43.94248136 -19.91171973)
2023-02-17 15:57:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80303779	-43.93733209	POINT (-43.93733209 -19.80303779)
2023-02-17 15:57:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91171973	-43.94248136	POINT (-43.94248136 -19.91171973)
2023-02-17 17:07:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80303779	-43.93733209	POINT (-43.93733209 -19.80303779)
2023-02-17 17:07:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93009229	-43.97235612	POINT (-43.97235612 -19.93009229)
2023-02-17 17:09:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93957566	-44.01802132	POINT (-44.01802132 -19.93957566)
2023-02-17 17:09:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93009229	-43.97235612	POINT (-43.97235612 -19.93009229)
2023-02-18 07:43:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.95316044	-43.93919166	POINT (-43.93919166 -19.95316044)
2023-02-18 08:30:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89742267	-43.95870199	POINT (-43.95870199 -19.89742267)
2023-02-18 08:30:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93957566	-44.01802132	POINT (-44.01802132 -19.93957566)
2023-02-18 09:00:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.89742267	-43.95870199	POINT (-43.95870199 -19.89742267)
2023-02-18 09:00:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96638887	-43.95739901	POINT (-43.95739901 -19.96638887)
2023-02-18 12:00:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91491457	-43.98483941	POINT (-43.98483941 -19.91491457)
2023-02-18 12:00:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.96638887	-43.95739901	POINT (-43.95739901 -19.96638887)
2023-02-18 14:06:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8466776	-43.97932106	POINT (-43.97932106 -19.8466776)
2023-02-18 14:06:00	7	2023-S07	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.81857625	-43.95272894	POINT (-43.95272894 -19.81857625)
2023-02-20 02:00:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8466776	-43.97932106	POINT (-43.97932106 -19.8466776)
2023-02-20 02:00:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.81857625	-43.95272894	POINT (-43.95272894 -19.81857625)
2023-02-20 11:12:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.98456976	-44.00177467	POINT (-44.00177467 -19.98456976)
2023-02-20 11:12:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.83543009	-43.99416883	POINT (-43.99416883 -19.83543009)
2023-02-20 11:41:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.83543009	-43.99416883	POINT (-43.99416883 -19.83543009)
2023-02-20 11:41:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.98456976	-44.00177467	POINT (-44.00177467 -19.98456976)
2023-02-20 14:48:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93559068	-43.94731693	POINT (-43.94731693 -19.93559068)
2023-02-20 14:48:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84622164	-43.98544521	POINT (-43.98544521 -19.84622164)
2023-02-20 15:50:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93559068	-43.94731693	POINT (-43.94731693 -19.93559068)
2023-02-20 15:50:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84622164	-43.98544521	POINT (-43.98544521 -19.84622164)
2023-02-20 15:51:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93993489	-43.97046236	POINT (-43.97046236 -19.93993489)
2023-02-20 15:51:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97883034	-44.01893058	POINT (-44.01893058 -19.97883034)
2023-02-20 15:53:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.87342703	-43.9198415	POINT (-43.9198415 -19.87342703)
2023-02-20 15:53:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93993489	-43.97046236	POINT (-43.97046236 -19.93993489)
2023-02-20 15:53:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.97883034	-44.01893058	POINT (-44.01893058 -19.97883034)
2023-02-20 15:53:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80272875	-43.99226594	POINT (-43.99226594 -19.80272875)
2023-02-21 02:18:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.80272875	-43.99226594	POINT (-43.99226594 -19.80272875)
2023-02-21 02:18:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.87342703	-43.9198415	POINT (-43.9198415 -19.87342703)
2023-02-21 14:20:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85569792	-43.95955609	POINT (-43.95955609 -19.85569792)
2023-02-21 14:20:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93993489	-43.97046236	POINT (-43.97046236 -19.93993489)
2023-02-22 05:00:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93993489	-43.97046236	POINT (-43.97046236 -19.93993489)
2023-02-22 05:00:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85569792	-43.95955609	POINT (-43.95955609 -19.85569792)
2023-02-22 05:40:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8267152	-43.95840067	POINT (-43.95840067 -19.8267152)
2023-02-22 08:34:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.86916866	-43.92551355	POINT (-43.92551355 -19.86916866)
2023-02-22 08:34:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91249733	-43.93239192	POINT (-43.93239192 -19.91249733)
2023-02-22 15:25:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.86916866	-43.92551355	POINT (-43.92551355 -19.86916866)
2023-02-22 15:25:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85366176	-43.88316334	POINT (-43.88316334 -19.85366176)
2023-02-22 17:11:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.98937769	-44.00642642	POINT (-44.00642642 -19.98937769)
2023-02-22 17:11:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91249733	-43.93239192	POINT (-43.93239192 -19.91249733)
2023-02-22 17:12:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.98937769	-44.00642642	POINT (-44.00642642 -19.98937769)
2023-02-22 17:12:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.85366176	-43.88316334	POINT (-43.88316334 -19.85366176)
2023-02-23 02:08:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84800693	-43.89816599	POINT (-43.89816599 -19.84800693)
2023-02-23 02:08:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91325797	-44.0031801	POINT (-44.0031801 -19.91325797)
2023-02-23 03:15:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91325797	-44.0031801	POINT (-44.0031801 -19.91325797)
2023-02-23 03:15:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.84800693	-43.89816599	POINT (-43.89816599 -19.84800693)
2023-02-23 09:32:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.8831939161228	-43.9503917223097	POINT (-43.9503917223097 -19.8831939161228)
2023-02-23 09:32:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91166249	-44.00232687	POINT (-44.00232687 -19.91166249)
2023-02-23 09:43:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.79940973	-43.98413767	POINT (-43.98413767 -19.79940973)
2023-02-23 09:43:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.91166249	-44.00232687	POINT (-44.00232687 -19.91166249)
2023-02-23 10:41:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.79940973	-43.98413767	POINT (-43.98413767 -19.79940973)
2023-02-23 10:41:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93559068	-43.94731693	POINT (-43.94731693 -19.93559068)
2023-02-23 11:03:00	8	2023-S08	2	2023-02	1	2023-B1	1	2023-T1	2023	-19.93559068	-43.94731693	POINT (-43.94731693 -19.93559068)
